Measurement, 76.14, 12:37:04, 2017-08-19,
Measurement, 71.64, 12:36:03, 2017-08-19,
Measurement, 76.28, 12:35:03, 2017-08-19,
Measurement, 74.71, 12:34:02, 2017-08-19,
Measurement, 80.24, 12:33:01, 2017-08-19,
Measurement, 76.37, 12:32:00, 2017-08-19,
Measurement, 78.21, 12:30:59, 2017-08-19,
Measurement, 83.73, 12:29:59, 2017-08-19,
Measurement, 79.94, 12:28:58, 2017-08-19,
Measurement, 77.24, 12:27:57, 2017-08-19,
Measurement, 88.08, 12:26:56, 2017-08-19,
Measurement, 75.99, 12:25:56, 2017-08-19,
Measurement, 75.55, 12:24:55, 2017-08-19,
Measurement, 77.02, 12:23:54, 2017-08-19,
Measurement, 77.51, 12:22:53, 2017-08-19,
Measurement, 77.36, 12:21:53, 2017-08-19,
Measurement, 79.19, 12:20:52, 2017-08-19,
Measurement, 75.13, 12:19:51, 2017-08-19,
Measurement, 74.04, 12:18:51, 2017-08-19,
Measurement, 71.96, 12:17:50, 2017-08-19,
Measurement, 74.87, 12:16:49, 2017-08-19,
Measurement, 70.68, 12:15:49, 2017-08-19,
Measurement, 75.49, 12:14:48, 2017-08-19,
Measurement, 74.27, 12:13:47, 2017-08-19,
Measurement, 77.67, 12:12:46, 2017-08-19,
Measurement, 71.79, 12:11:46, 2017-08-19,
Measurement, 74.44, 12:10:45, 2017-08-19,
Measurement, 76.49, 12:09:44, 2017-08-19,
Measurement, 79.9, 12:08:43, 2017-08-19,
Measurement, 74.3, 12:07:43, 2017-08-19,
Measurement, 76.8, 12:06:42, 2017-08-19,
Measurement, 69.29, 12:05:41, 2017-08-19,
Measurement, 79.29, 12:04:41, 2017-08-19,
Measurement, 73.62, 12:03:40, 2017-08-19,
Measurement, 71.54, 12:02:39, 2017-08-19,
Measurement, 76.54, 12:01:39, 2017-08-19,
Measurement, 74.52, 12:00:38, 2017-08-19,
Measurement, 73.5, 11:59:37, 2017-08-19,
Measurement, 72.93, 11:58:36, 2017-08-19,
Measurement, 72.59, 11:57:36, 2017-08-19,
Measurement, 73.62, 11:56:35, 2017-08-19,
Measurement, 73.8, 11:55:34, 2017-08-19,
Measurement, 69.48, 11:54:34, 2017-08-19,
Measurement, 69.44, 11:53:33, 2017-08-19,
Measurement, 67.16, 11:52:32, 2017-08-19,
Measurement, 68.92, 11:51:31, 2017-08-19,
Measurement, 73.04, 11:50:30, 2017-08-19,
Measurement, 81.38, 11:49:29, 2017-08-19,
Measurement, 78.09, 11:48:28, 2017-08-19,
Measurement, 79.48, 11:47:27, 2017-08-19,
Measurement, 77.37, 11:46:27, 2017-08-19,
Measurement, 73.59, 11:45:26, 2017-08-19,
Measurement, 72.08, 11:44:24, 2017-08-19,
Measurement, 69.9, 11:43:24, 2017-08-19,
Measurement, 76.71, 11:42:23, 2017-08-19,
Measurement, 79.97, 11:41:22, 2017-08-19,
Measurement, 75.08, 11:40:22, 2017-08-19,
Measurement, 73.18, 11:39:21, 2017-08-19,
Measurement, 71.49, 11:38:20, 2017-08-19,
Measurement, 77.51, 11:37:20, 2017-08-19,
Measurement, 73.88, 11:36:19, 2017-08-19,
Measurement, 67.93, 11:35:18, 2017-08-19,
Measurement, 113.55, 11:34:18, 2017-08-19,
Measurement, 88.45, 11:33:17, 2017-08-19,
Measurement, 78.88, 11:32:16, 2017-08-19,
Measurement, 78.71, 11:31:16, 2017-08-19,
Measurement, 86.28, 11:30:15, 2017-08-19,
Measurement, 79.17, 11:29:14, 2017-08-19,
Measurement, 96.09, 11:28:13, 2017-08-19,
Measurement, 75.29, 11:27:13, 2017-08-19,
Measurement, 85.53, 11:26:12, 2017-08-19,
Measurement, 82.67, 11:25:11, 2017-08-19,
Measurement, 93.43, 11:24:11, 2017-08-19,
Measurement, 95.89, 11:23:10, 2017-08-19,
Measurement, 96.0, 11:22:09, 2017-08-19,
Measurement, 92.17, 11:21:09, 2017-08-19,
Measurement, 92.37, 11:20:08, 2017-08-19,
Measurement, 86.03, 11:19:07, 2017-08-19,
Measurement, 75.32, 11:18:07, 2017-08-19,
Measurement, 79.2, 11:17:06, 2017-08-19,
Measurement, 81.69, 11:16:05, 2017-08-19,
Measurement, 85.82, 11:15:05, 2017-08-19,
Measurement, 72.19, 11:14:04, 2017-08-19,
Measurement, 85.25, 11:13:03, 2017-08-19,
Measurement, 82.07, 11:12:03, 2017-08-19,
Measurement, 97.73, 11:11:02, 2017-08-19,
Measurement, 83.78, 11:10:01, 2017-08-19,
Measurement, 77.87, 11:09:00, 2017-08-19,
Measurement, 75.33, 11:08:00, 2017-08-19,
Measurement, 73.64, 11:06:59, 2017-08-19,
Measurement, 86.39, 11:05:58, 2017-08-19,
Measurement, 91.39, 11:04:58, 2017-08-19,
Measurement, 82.29, 11:03:57, 2017-08-19,
Measurement, 75.73, 11:02:56, 2017-08-19,
Measurement, 77.45, 11:01:55, 2017-08-19,
Measurement, 75.78, 11:00:55, 2017-08-19,
Measurement, 75.27, 10:59:54, 2017-08-19,
Measurement, 73.38, 10:58:53, 2017-08-19,
Measurement, 76.41, 10:57:53, 2017-08-19,
Measurement, 79.5, 10:56:52, 2017-08-19,
Measurement, 80.07, 10:55:51, 2017-08-19,
Measurement, 76.87, 10:54:51, 2017-08-19,
Measurement, 85.11, 10:53:50, 2017-08-19,
Measurement, 88.45, 10:52:49, 2017-08-19,
Measurement, 81.5, 10:51:48, 2017-08-19,
Measurement, 81.86, 10:50:48, 2017-08-19,
Measurement, 77.9, 10:49:47, 2017-08-19,
Measurement, 82.76, 10:48:46, 2017-08-19,
Measurement, 85.06, 10:47:45, 2017-08-19,
Measurement, 73.28, 10:46:45, 2017-08-19,
Measurement, 89.57, 10:45:44, 2017-08-19,
Measurement, 79.49, 10:44:43, 2017-08-19,
Measurement, 82.14, 10:43:43, 2017-08-19,
Measurement, 79.15, 10:42:42, 2017-08-19,
Measurement, 76.84, 10:41:41, 2017-08-19,
Measurement, 75.48, 10:40:41, 2017-08-19,
Measurement, 79.12, 10:39:40, 2017-08-19,
Measurement, 74.86, 10:38:39, 2017-08-19,
Measurement, 79.97, 10:37:39, 2017-08-19,
Measurement, 78.75, 10:36:38, 2017-08-19,
Measurement, 84.08, 22:47:36, 2017-08-17,
Measurement, 101.44, 22:46:35, 2017-08-17,
Measurement, 81.39, 22:45:35, 2017-08-17,
Measurement, 82.7, 22:44:34, 2017-08-17,
Measurement, 78.13, 22:43:34, 2017-08-17,
Measurement, 80.6, 22:42:33, 2017-08-17,
Measurement, 78.09, 22:41:33, 2017-08-17,
Measurement, 74.18, 22:40:26, 2017-08-17,
Measurement, 77.65, 22:40:16, 2017-08-17,
Measurement, 79.06, 22:40:05, 2017-08-17,
Measurement, 99.89, 22:39:55, 2017-08-17,
Measurement, 90.69, 22:39:44, 2017-08-17,
Measurement, 80.2, 22:39:34, 2017-08-17,
Measurement, 77.7, 22:39:23, 2017-08-17,
Measurement, 80.61, 22:39:13, 2017-08-17,
Measurement, 77.74, 22:39:02, 2017-08-17,
Measurement, 75.0, 22:38:52, 2017-08-17,
Measurement, 77.89, 22:38:41, 2017-08-17,
Measurement, 81.44, 22:38:31, 2017-08-17,
Measurement, 77.14, 22:38:20, 2017-08-17,
Measurement, 79.44, 22:38:10, 2017-08-17,
Measurement, 81.4, 22:37:59, 2017-08-17,
Measurement, 82.64, 22:37:49, 2017-08-17,
Measurement, 82.14, 22:37:38, 2017-08-17,
Measurement, 78.77, 22:37:28, 2017-08-17,
Measurement, 76.33, 22:37:17, 2017-08-17,
Measurement, 78.12, 22:37:07, 2017-08-17,
Measurement, 83.85, 22:36:56, 2017-08-17,
Measurement, 88.17, 22:36:46, 2017-08-17,
Measurement, 84.13, 22:36:35, 2017-08-17,
Measurement, 82.18, 22:36:25, 2017-08-17,
Measurement, 82.18, 22:36:14, 2017-08-17,
Measurement, 81.91, 22:36:04, 2017-08-17,
Measurement, 82.07, 22:35:53, 2017-08-17,
Measurement, 79.61, 22:35:43, 2017-08-17,
Measurement, 80.86, 22:35:32, 2017-08-17,
Measurement, 81.46, 22:35:22, 2017-08-17,
Measurement, 79.12, 22:35:11, 2017-08-17,
Measurement, 79.01, 22:35:01, 2017-08-17,
Measurement, 81.54, 22:34:50, 2017-08-17,
Measurement, 77.11, 22:34:40, 2017-08-17,
Measurement, 80.68, 22:34:29, 2017-08-17,
Measurement, 83.67, 22:34:19, 2017-08-17,
Measurement, 84.48, 22:34:08, 2017-08-17,
Measurement, 82.83, 22:33:58, 2017-08-17,
Measurement, 82.71, 22:33:47, 2017-08-17,
Measurement, 84.62, 22:33:37, 2017-08-17,
Measurement, 81.56, 22:33:26, 2017-08-17,
Measurement, 85.65, 22:33:16, 2017-08-17,
Measurement, 85.51, 22:33:05, 2017-08-17,
Measurement, 85.42, 22:32:55, 2017-08-17,
